date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
4/15/2002,Wheat - Retail,KG,cereals and tubers,4.23,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
5/15/2002,Wheat - Retail,KG,cereals and tubers,4.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
6/15/2002,Wheat - Retail,KG,cereals and tubers,5.27,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
7/15/2002,Wheat - Retail,KG,cereals and tubers,5.74,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
8/15/2002,Wheat - Retail,KG,cereals and tubers,6.25,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
9/15/2002,Wheat - Retail,KG,cereals and tubers,7.59,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
10/15/2002,Wheat - Retail,KG,cereals and tubers,8.46,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
11/15/2002,Wheat - Retail,KG,cereals and tubers,9.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
12/15/2002,Wheat - Retail,KG,cereals and tubers,7.73,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
1/15/2003,Wheat - Retail,KG,cereals and tubers,7,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
2/15/2003,Wheat - Retail,KG,cereals and tubers,9,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
3/15/2003,Wheat - Retail,KG,cereals and tubers,8,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
4/15/2003,Wheat - Retail,KG,cereals and tubers,8,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
5/15/2003,Wheat - Retail,KG,cereals and tubers,7,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
6/15/2003,Wheat - Retail,KG,cereals and tubers,7,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
7/15/2003,Wheat - Retail,KG,cereals and tubers,8,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
8/15/2003,Wheat - Retail,KG,cereals and tubers,7.69,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
9/15/2003,Wheat - Retail,KG,cereals and tubers,7.8,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
10/15/2003,Wheat - Retail,KG,cereals and tubers,7.525,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
11/15/2003,Wheat - Retail,KG,cereals and tubers,7.9325,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
12/15/2003,Wheat - Retail,KG,cereals and tubers,8.59,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
1/15/2004,Wheat - Retail,KG,cereals and tubers,8.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
2/15/2004,Wheat - Retail,KG,cereals and tubers,8.3575,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
3/15/2004,Wheat - Retail,KG,cereals and tubers,8.9,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
4/15/2004,Wheat - Retail,KG,cereals and tubers,8.89,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
5/15/2004,Wheat - Retail,KG,cereals and tubers,8.6619,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
6/15/2004,Wheat - Retail,KG,cereals and tubers,9.73,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
7/15/2004,Wheat - Retail,KG,cereals and tubers,9.065,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
8/15/2004,Wheat - Retail,KG,cereals and tubers,9.3,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
9/15/2004,Wheat - Retail,KG,cereals and tubers,9.1892,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
10/15/2004,Wheat - Retail,KG,cereals and tubers,9.6125,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
11/15/2004,Wheat - Retail,KG,cereals and tubers,12.29,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
12/15/2004,Wheat - Retail,KG,cereals and tubers,11.04,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
1/15/2005,Wheat - Retail,KG,cereals and tubers,12.95,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
2/15/2005,Wheat - Retail,KG,cereals and tubers,12.45,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
3/15/2005,Wheat - Retail,KG,cereals and tubers,12.5725,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
4/15/2005,Wheat - Retail,KG,cereals and tubers,11.4875,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
5/15/2005,Wheat - Retail,KG,cereals and tubers,9.2475,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
6/15/2005,Wheat - Retail,KG,cereals and tubers,9,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
7/15/2005,Wheat - Retail,KG,cereals and tubers,9,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
8/15/2005,Wheat - Retail,KG,cereals and tubers,9.39,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
9/15/2005,Wheat - Retail,KG,cereals and tubers,9.915,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
10/15/2005,Wheat - Retail,KG,cereals and tubers,10,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
11/15/2005,Wheat - Retail,KG,cereals and tubers,10.04,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
12/15/2005,Wheat - Retail,KG,cereals and tubers,10.04,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
1/15/2006,Wheat - Retail,KG,cereals and tubers,10.3225,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
2/15/2006,Wheat - Retail,KG,cereals and tubers,10.865,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
3/15/2006,Wheat - Retail,KG,cereals and tubers,11.375,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
4/15/2006,Wheat - Retail,KG,cereals and tubers,11.775,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
5/15/2006,Wheat - Retail,KG,cereals and tubers,11.825,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
6/15/2006,Wheat - Retail,KG,cereals and tubers,11,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
7/15/2006,Wheat - Retail,KG,cereals and tubers,10.825,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
8/15/2006,Wheat - Retail,KG,cereals and tubers,10.525,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
9/15/2006,Wheat - Retail,KG,cereals and tubers,10.45,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
10/15/2006,Wheat - Retail,KG,cereals and tubers,10.775,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
11/15/2006,Wheat - Retail,KG,cereals and tubers,12.1667,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
12/15/2006,Wheat - Retail,KG,cereals and tubers,11.9,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
1/15/2007,Wheat - Retail,KG,cereals and tubers,11.9,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
2/15/2007,Wheat - Retail,KG,cereals and tubers,11.8,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
3/15/2007,Wheat - Retail,KG,cereals and tubers,11.7,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
4/15/2007,Wheat - Retail,KG,cereals and tubers,11.45,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
5/15/2007,Wheat - Retail,KG,cereals and tubers,11.15,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
6/15/2007,Wheat - Retail,KG,cereals and tubers,11.475,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
7/15/2007,Wheat - Retail,KG,cereals and tubers,11.8,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
8/15/2007,Wheat - Retail,KG,cereals and tubers,11.9,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
9/15/2007,Wheat - Retail,KG,cereals and tubers,12.4,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
10/15/2007,Wheat - Retail,KG,cereals and tubers,13,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
11/15/2007,Wheat - Retail,KG,cereals and tubers,13.8,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
12/15/2007,Wheat - Retail,KG,cereals and tubers,15.275,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
1/15/2008,Wheat - Retail,KG,cereals and tubers,19.4,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
2/15/2008,Wheat - Retail,KG,cereals and tubers,21.25,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
3/15/2008,Wheat - Retail,KG,cereals and tubers,20.25,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
4/15/2008,Wheat - Retail,KG,cereals and tubers,34.25,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
5/15/2008,Wheat - Retail,KG,cereals and tubers,35.75,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
6/15/2008,Wheat - Retail,KG,cereals and tubers,28.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
7/15/2008,Wheat - Retail,KG,cereals and tubers,31,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
8/15/2008,Wheat - Retail,KG,cereals and tubers,32,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
9/15/2008,Wheat - Retail,KG,cereals and tubers,31.75,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
10/15/2008,Wheat - Retail,KG,cereals and tubers,28,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
11/15/2008,Wheat - Retail,KG,cereals and tubers,28.325,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
12/15/2008,Wheat - Retail,KG,cereals and tubers,27.75,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
1/15/2009,Wheat - Retail,KG,cereals and tubers,25.25,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
2/15/2009,Wheat - Retail,KG,cereals and tubers,20.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
3/15/2009,Wheat - Retail,KG,cereals and tubers,19.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
4/15/2009,Wheat - Retail,KG,cereals and tubers,18,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
5/15/2009,Wheat - Retail,KG,cereals and tubers,19,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
6/15/2009,Wheat - Retail,KG,cereals and tubers,19,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
7/15/2009,Wheat - Retail,KG,cereals and tubers,19,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
8/15/2009,Wheat - Retail,KG,cereals and tubers,16.945,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
9/15/2009,Wheat - Retail,KG,cereals and tubers,18.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
10/15/2009,Wheat - Retail,KG,cereals and tubers,16.5833,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
11/15/2009,Wheat - Retail,KG,cereals and tubers,16.8335,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
12/15/2009,Wheat - Retail,KG,cereals and tubers,15,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
1/15/2010,Wheat - Retail,KG,cereals and tubers,12.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
2/15/2010,Wheat - Retail,KG,cereals and tubers,12.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
3/15/2010,Wheat - Retail,KG,cereals and tubers,13,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
4/15/2010,Wheat - Retail,KG,cereals and tubers,12.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
5/15/2010,Wheat - Retail,KG,cereals and tubers,12.75,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
6/15/2010,Wheat - Retail,KG,cereals and tubers,13.3333,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
7/15/2010,Wheat - Retail,KG,cereals and tubers,13.75,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
8/15/2010,Wheat - Retail,KG,cereals and tubers,15.25,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
9/15/2010,Wheat - Retail,KG,cereals and tubers,16,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
10/15/2010,Wheat - Retail,KG,cereals and tubers,15.75,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
11/15/2010,Wheat - Retail,KG,cereals and tubers,15,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
12/15/2010,Wheat - Retail,KG,cereals and tubers,15.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
1/15/2011,Wheat - Retail,KG,cereals and tubers,16,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
2/15/2011,Wheat - Retail,KG,cereals and tubers,16.1,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
3/15/2011,Wheat - Retail,KG,cereals and tubers,16.45,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
4/15/2011,Wheat - Retail,KG,cereals and tubers,17.275,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
5/15/2011,Wheat - Retail,KG,cereals and tubers,16.475,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
6/15/2011,Wheat - Retail,KG,cereals and tubers,16.525,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
7/15/2011,Wheat - Retail,KG,cereals and tubers,17.45,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
8/15/2011,Wheat - Retail,KG,cereals and tubers,17.55,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
9/15/2011,Wheat - Retail,KG,cereals and tubers,18.1,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
10/15/2011,Wheat - Retail,KG,cereals and tubers,18.05,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
11/15/2011,Wheat - Retail,KG,cereals and tubers,17.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
12/15/2011,Wheat - Retail,KG,cereals and tubers,17.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
1/15/2012,Wheat - Retail,KG,cereals and tubers,17.95,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
2/15/2012,Wheat - Retail,KG,cereals and tubers,17.4,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
3/15/2012,Wheat - Retail,KG,cereals and tubers,18.075,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
4/15/2012,Wheat - Retail,KG,cereals and tubers,17.875,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
5/15/2012,Wheat - Retail,KG,cereals and tubers,16.4,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
6/15/2012,Wheat - Retail,KG,cereals and tubers,16,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
7/15/2012,Wheat - Retail,KG,cereals and tubers,17.275,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
8/15/2012,Wheat - Retail,KG,cereals and tubers,17.95,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
9/15/2012,Wheat - Retail,KG,cereals and tubers,18,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
10/15/2012,Wheat - Retail,KG,cereals and tubers,19.25,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
11/15/2012,Wheat - Retail,KG,cereals and tubers,20.75,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
12/15/2012,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
1/15/2013,Wheat - Retail,KG,cereals and tubers,23,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
2/15/2013,Wheat - Retail,KG,cereals and tubers,22.375,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
3/15/2013,Wheat - Retail,KG,cereals and tubers,21.75,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
4/15/2013,Wheat - Retail,KG,cereals and tubers,22.05,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
5/15/2013,Wheat - Retail,KG,cereals and tubers,20,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
6/15/2013,Wheat - Retail,KG,cereals and tubers,18.38,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
7/15/2013,Wheat - Retail,KG,cereals and tubers,19.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
8/15/2013,Wheat - Retail,KG,cereals and tubers,19.75,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
9/15/2013,Wheat - Retail,KG,cereals and tubers,20,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
10/15/2013,Wheat - Retail,KG,cereals and tubers,20.125,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
11/15/2013,Wheat - Retail,KG,cereals and tubers,20.775,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
12/15/2013,Wheat - Retail,KG,cereals and tubers,21.25,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
1/15/2014,Wheat - Retail,KG,cereals and tubers,21,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
2/15/2014,Wheat - Retail,KG,cereals and tubers,20.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
3/15/2014,Wheat - Retail,KG,cereals and tubers,20.625,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
4/15/2014,Wheat - Retail,KG,cereals and tubers,20.75,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
5/15/2014,Wheat - Retail,KG,cereals and tubers,20.625,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
6/15/2014,Wheat - Retail,KG,cereals and tubers,20.375,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
7/15/2014,Wheat - Retail,KG,cereals and tubers,21,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
8/15/2014,Wheat - Retail,KG,cereals and tubers,21.25,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
9/15/2014,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
10/15/2014,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
11/15/2014,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
12/15/2014,Wheat - Retail,KG,cereals and tubers,23,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
1/15/2015,Wheat - Retail,KG,cereals and tubers,23.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
2/15/2015,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
3/15/2015,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
4/15/2015,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
5/15/2015,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
6/15/2015,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
7/15/2015,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
8/15/2015,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
9/15/2015,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
10/15/2015,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
11/15/2015,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
12/15/2015,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
1/15/2016,Wheat - Retail,KG,cereals and tubers,20.75,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
3/15/2016,Wheat - Retail,KG,cereals and tubers,20.25,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
4/15/2016,Wheat - Retail,KG,cereals and tubers,21.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
5/15/2016,Wheat - Retail,KG,cereals and tubers,21.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
6/15/2016,Wheat - Retail,KG,cereals and tubers,21.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
7/15/2016,Wheat - Retail,KG,cereals and tubers,21.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
8/15/2016,Wheat - Retail,KG,cereals and tubers,21.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
9/15/2016,Wheat - Retail,KG,cereals and tubers,21.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
10/15/2016,Wheat - Retail,KG,cereals and tubers,21.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
11/15/2016,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
12/15/2016,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
1/15/2017,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
2/15/2017,Wheat - Retail,KG,cereals and tubers,22.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
3/15/2017,Wheat - Retail,KG,cereals and tubers,23.5,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
4/15/2017,Wheat - Retail,KG,cereals and tubers,23,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
5/15/2017,Wheat - Retail,KG,cereals and tubers,23,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
6/15/2017,Wheat - Retail,KG,cereals and tubers,23,AFN,Afghanistan,Nangarhar,292,Jalalabad,273,84,15,5,1,273_84_15_5,
